Date,Username,Tweet Content,label
2022-06-13 01:07:19+00:00,waadaplaya,"Those acts included auctioning his Baggy Green Test cap with all proceeds dedicated to bushfire victims, and his Shane Warne Foundation, which raised $7.8 million to support ill and underprivileged children in Australia.",0
2022-06-12 23:18:18+00:00,LittleFamilyOz,"I thought east Australia being stuck in a drought/bushfire season was the worst option, til I remembered I nearly died from mould in my house a couple of months back… 
🤔 https://t.co/AhZ7ahoQd4",2
2022-06-12 22:18:58+00:00,Plantagenet00,"@klr_reno A collapse of the Atlantic meridional overturning circulation would shift the Earth’s climate to a more La Niña-like state. This would mean more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest United States.
https://t.co/FKUNqtlLre",2
2022-06-11 23:57:58+00:00,AnnieWyer,@arrowthebassett @nigheaneilidh Australia unfortunately is still a backward country when it comes to helping our own.  We had people stay in hotels for years because they were refugees - why cant we do that for flood and bushfire victims?,2
2022-06-11 16:04:10+00:00,Ray_Phenicie,"We found the collapse of the Atlantic meridional overturning circulation – would shift the Earth’s climate to a more La Niña-like state. This would mean more flooding rains over e Australia &amp; worse droughts &amp; bushfire seasons over southwest United States.
https://t.co/yvmeHrdTye",2
2022-06-11 10:16:01+00:00,joannejacobs,"@GenIsSolo It's in case there's an emergency and you need to exit quickly. 

Or at least that's the rationale in Australia where this rule is in place in bushfire territory.",1
2022-06-10 22:37:35+00:00,hewiak,"too late: we're there.
""collapse of this system—called the #AtlanticMeridionalCirculation—would shift the Earth's climate to a more #LaNiña-like state…more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest US.""
https://t.co/s7XIVvDxJc",2
2022-06-10 06:01:58+00:00,Lindamatija25,@ShiannonC @theyhungned Do not recall just remember the bad things. First one was not meeting with the fire chiefs before the worst bushfire in Australia's history,2
2022-06-09 10:44:25+00:00,HDealla,"View from Robert Sowter Lookout, Tamborine Mountain, Scenic Rim, Queensland, Australia today. 
Looking towards fires near Sarabah where they were during the 2019/2020 Aussie bushfire@ https://t.co/pLJTjafMZA",1
2022-06-09 07:33:21+00:00,clanwhelan,The 'incredible' International Fire &amp; Climate Conference | The Spectator Australia || https://t.co/0RqtbIajuY || Whelan set up a bushfire 'research' industry at Wollongong University which eventually became the core of NSW Bushfire Research Hub. The academics ...,1
2022-06-09 07:28:15+00:00,KleinRevd,"@BCAcomau @JEChalmers And you know what type of Australia we want to see how ?
What ever happened with the monies provided by the Morrison government to deal with the bushfire response? 
That surprised me at the time as you are a lobby group for certain business interests.",2
2022-06-09 05:52:59+00:00,asmahanzein,"Australia climate crisis: Women call for action with photo petition
An excellent idea

When Australia was devastated by a bushfire crisis two years ago, local photographer Hilary Wardhaugh decided to start a campaign.  https://t.co/aqb6WvNvVO",0
2022-06-09 04:00:41+00:00,IAWF,Kicking off the Fire atmosphere interactions stream is Mika Peace @BOM_au with an incredibly interesting explanation of fire-generated tornadic vortices during the 2019/20 bushfire season in Australia #FireClimate2022,1
2022-06-09 00:25:47+00:00,stephengentle,"@slpng_giants_oz Ha! The braindead dropkicks noticed that Morrison abandoning Australia for a holiday during the massive bushfire crisis didn't go over well, so they try to confect a similar kind of thing, only it doesn't work here at all because it's official business and there's no big crisis.",2
2022-06-09 00:16:37+00:00,sakiop225,A huge Atlantic ocean current is slowing down – Its collapse means more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest United States https://t.co/ZtzpsO9Ov9 via @Strange Sounds,1
2022-06-08 21:03:05+00:00,FutureBeef,"Wonderful rain across Central Australia in recent months has produced prolific pasture growth, unfortunately also causing concern of a high risk of bushfires this season. 

Read what local landholders would have done differently last  bushfire season: https://t.co/GLbKOjPwBz https://t.co/Qeke10UOrG",1
2022-06-08 12:50:47+00:00,Strange_Sounds,"A huge Atlantic ocean current is slowing down – Its collapse means more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest United States #weather #ocean #climate #circulation #usa #australia #disaster 

https://t.co/p8xhWBkB6j https://t.co/qBn5F5EzNw",1
2022-06-08 11:05:28+00:00,DavidNeyland2,@thespecialbka It's pretty sad that Australia is worrying about a lettuce shortage at KFC whilst ppl are enduring housing problems in bushfire/ flood affected areas..,2
2022-06-08 07:27:40+00:00,furphy99,"@JimmyFook @nobodyshares @jeff_kennett ""Critics are expressing dismay or disappointment that the prime minister is taking time off while the bushfire crisis - which Morrison himself labelled a ""national disaster"" last week - continues across much of NSW, Queensland and Western Australia"". https://t.co/Yzm9sbJAtN",2
2022-06-08 06:43:42+00:00,Young_Fascists,"@NJL1980 @MailOnline Unlike @scottmorrisonmp - a jack of all trades. But a master of none.

Who doesn't know what his priorities are - as Prime Minister of Australia. 

Who goes on vacation during a bushfire crisis.

@AlboMP knows he isn't bosun - but captain.

Ask @JEChalmers FFS.
#twitter #auspol",2
2022-06-08 04:57:57+00:00,ZeeshanHasan1,"""We found the #collapse of the Atlantic overturning circulation would shift the Earth’s #climate to a more La Niña-like state. This would mean more #flooding rains over eastern #Australia and worse #droughts and #bushfire seasons over south-west #US.""

https://t.co/NTUN0yP3cN",1
2022-06-08 02:21:50+00:00,molinostewart,"AFAC's #bushfire outlook for winter this year suggests that Australia's north has above normal #fire potential, while along the east coast fire potential is below normal.
#NaturalHazard https://t.co/JeRkpha0LD",1
2022-06-07 16:36:16+00:00,georgebarnes311,"@dwnews get a fkn grip you climate scaremongering wankers..
Bondi Beach in Australia has lost an inch of sand.. We're suffering floods &amp; wet weather, not droughts, haven't had a major bushfire in 3 years &amp; our farmers have just had their most productive year in over a century.",2
2022-06-07 16:03:41+00:00,bbcweather,"When Australia was devastated by a bushfire crisis two years ago, local photographer Hilary Wardhaugh decided to start a campaign.

She gathered photos from women across the country and began to document Australia's climate crisis.

https://t.co/uweFiqWV7f",1
2022-06-07 15:31:08+00:00,pud354,"@DaveTheBasha @AlexSaundersAU But what about the flood, bushfire and cyclone prone parts of Australia? 🤷‍♂️ 

Australian property isn't exactly risk-free when it comes to natural disasters IMO 😅",2
2022-06-07 11:47:09+00:00,CelloMomOnCars,"""We found the collapse of [AMOC] would shift the Earth’s climate to a more La Niña-like state. This would mean more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest United States.""

https://t.co/9ExoTXOLPP",1
2022-06-07 10:52:52+00:00,ashkbne,"Key messages from labour's recent win to rubbish ScoMo; ""it's not my job"" and reminding us of ScoMo's Hawaiian bushfire holiday.

Week 1 in the job and he's off on a holiday and ""not his job"" to work while he's out of the country 😂😂😂

Good job Australia.",2
2022-06-07 09:16:17+00:00,emdeedeedd,"Australia climate crisis: Women call for action with photo petition

""When Australia was devastated by a bushfire crisis two years ago, local photographer Hilary Wardhaugh decided to start a campaign.""

https://t.co/U2ArohcO6J",1
2022-06-07 09:00:02+00:00,Nickfromupnorth,"When Australia was devastated by a bushfire crisis two years ago, local photographer Hilary Wardhaugh decided to start a campaign. She gathered photos from women across the country, documenting Australia's climate crisis. https://t.co/AjcNHZ2ymM #Photography https://t.co/GfhWOcHkZi",1
2022-06-07 08:36:31+00:00,dorfradio,"When Australia was devastated by a bushfire crisis, local photographer Hilary Wardhaugh started a campaign.
She gathered photos from women across the country, documenting Australia's climate crisis.
Ms Wardhaugh will present the visual petition to MPs.

https://t.co/0R4K60RLAW",1
2022-06-07 08:07:42+00:00,david_reid_,"'the collapse of this system would shift the Earth’s climate to a more La Niña-like state. This would mean more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest US'
#ClimateCrisis
https://t.co/wB6D5wyTct",1
2022-06-07 06:50:40+00:00,penmacrae,"A huge Atlantic ocean current is slowing down. If it collapses, it would shift the Earth’s climate to a more La Niña-like state. This would mean more flooding rains over eastern Australia and worse droughts and bushfire seasons over southwest US.

 https://t.co/VjH96WJc6s",1
2022-06-07 03:32:51+00:00,LnpTruthLibrary,"@SBurrows16 @Nolongerscot Think about temperature of water in Australia, bushfires as well. look at at the problems nuclear has in colder countries that don’t have the issues australia has as well. We should probably have a better bushfire equipment response plan as well",1
2022-06-06 23:18:34+00:00,Nicola52032027,"@mollyfitz Here in SE Australia there seasons are: depression, allergies, bushfire and why are we doing a spring fertility festival in autumn?",2
2022-06-06 18:34:00+00:00,stephanieedc,"Brilliant, creative idea-women photographing climate impacts in their daily lives in Australia for a visual petition to government. Bushfires floods droughts-we need action. We lost my great aunt's house to bushfire. #everydayclimatecrisis https://t.co/egSajiodYQ",0
2022-06-06 16:50:05+00:00,isearch247,"Australia climate crisis: Women call for action with photo petition - https://t.co/DpxxZH65oB{ 
When Australia was devastated by a bushfire crisis two years ago, local photographer Hilary Wardhaugh decided to start a campaign. She gathered photos from women across the country,...",1
2022-06-06 08:39:41+00:00,deanemitch,"@mbabbbage @TheKouk This was a USA centric problem  - but it ""broke"" the trust - and reality of the Global financial system. This created a financial bushfire around the Globe. Due to Prudential regulations by APRA in Australia - bottowers should be stress tested when borrowing.",1
2022-06-06 04:25:52+00:00,jam_wbsn,#bushfire put it all the way out #Australia #westernaustralia #climatecrisis #habitat #extinctioncrisis https://t.co/hRPV3I427G,1
2022-06-05 09:48:17+00:00,philantopical,"@WhosFibbing @genuine_m_ @DedRed18 @OcarinaJones @eppotransyl It’s well known that aboriginal hunting practices changed Australia’s landscape from temperate forests to bushfire prone scrub and bush.

Not very responsible custodians.",2
2022-06-05 06:30:56+00:00,VioletAshes,"I'm writing a 1,000 word essay on the anthropogenic factors that influenced the 2019 bushfire in Australia, due tomorrow, of which I've written 3,200 words.
You do the math.
We may have a problem.

#amwriting",1
2022-06-05 02:13:45+00:00,eithne52,"Bureaucratic nightmare!
Australia's #flood and #bushfire disaster response
inadequate and needs restructure.
Victims and local councils left overwhelmed and unsupported. 
 
https://t.co/TpDOXZLaMf",2
2022-06-04 21:59:32+00:00,ejtupdates,"In the background of @MisElizaJane’s recent Cameos, she and @WildpipM have an adorable “Bushfire Heroes” Pop Funko in their new home as a tribute to the first responders during the Australia bushfires in 2019-20 🥺❤️👩‍🚒🐨🇦🇺

#ElizaTaylor https://t.co/fJacQqjAP4",0
2022-06-04 20:03:38+00:00,bren_maree,"@MDMA_Australia @KAT180505 @ChristineKPPD @SkyNewsAust Maybe  find Lismore on a map, or the bushfire effected areas where people are still without homes. Or regions where you can't see a GP. Little bit late isn't it?",2
2022-06-04 15:47:00+00:00,jamesvgingerich,Australia's Bushfire Risks Creating Its First Climate Refugees. (Carrier Management) #ClimateChange #Environment https://t.co/SdPcPxjVKw https://t.co/QajmPnDpha,1
2022-06-03 22:29:25+00:00,richardmelb05,Closing all coal electricity generation plants is bad news for people working in those places. That is a bad decision by @AlboMP Australia needs coal fired power plants. He can’t prevent an act of nature bushfire. https://t.co/HsdkSyxZGe,2
2022-06-03 21:45:39+00:00,JGademski,"The green plan through labor is starting to work -
Starve burn sell Australia back to the Stone Age by
Closing gas and electricity
Supplies which result in
Food &amp; Fuel shortages
Culling the old weak and poor
Creating Bushfire conditions to burn outlying areas",2
2022-06-03 11:57:09+00:00,kumarvadivel99,@mufaddal_vohra Just like how players played bushfire match for Australia,0
2022-06-03 08:35:42+00:00,RIPHeckle2020,@AlboMP_ Well you can go to hell with your UN Fund. And bushfire are a natural part of what makes Australia the way it is. Think you're God do you ?,2
